Protein ID,Protein_ID,Entry Name,Description,Description1,AIFM1_1,AIFM1_2,AIFM1_3,AIFM1_4,AKIP_1,AKIP_2,AKIP_3,AKIP_4,ARP2_1,ARP2_2,ARP2_3,ARP2_4,ARP3B_1,ARP3B_2,ARP3B_3,ARP3B_4,ARPC1B_1,ARPC1B_2,ARPC1B_3,ARPC1B_4,BET1_1,BET1_2,BET1_3,BET1_4
Q96EL2,Q96EL2,RT24_HUMAN,Small ribosomal subunit protein uS3m,Small ribosomal subunit protein uS3m,2,3,2,2,13,11,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Q96EL3,Q96EL3,RM53_HUMAN,Large ribosomal subunit protein mL53,Large ribosomal subunit protein mL53,1,0,0,1,4,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
Q96EM0,Q96EM0,T3HPD_HUMAN,Trans-3-hydroxy-L-proline dehydratase,Trans-3-hydroxy-L-proline dehydratase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96ER9,Q96ER9,MITOK_HUMAN,Mitochondrial potassium channel,Mitochondrial potassium channel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96ES6,Q96ES6,MFSD3_HUMAN,Major facilitator superfamily domain-containing protein 3,Major facilitator superfamily domain-containing protein 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q96ES7,Q96ES7,SGF29_HUMAN,SAGA-associated factor 29,SAGA-associated factor 29,0,0,0,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96EV2,Q96EV2,RBM33_HUMAN,RNA-binding protein 33,RNA-binding protein 33,8,8,8,7,7,6,4,4,1,1,1,1,1,0,1,1,1,2,2,1,2,2,2,1
Q96EY1,Q96EY1,DNJA3_HUMAN,"DnaJ homolog subfamily A member 3, mitochondrial","DnaJ homolog subfamily A member 3, mitochondrial",1,1,3,2,2,1,4,3,0,0,0,0,0,0,0,0,1,1,1,1,4,2,3,1
Q96EY5,Q96EY5,MB12A_HUMAN,Multivesicular body subunit 12A,Multivesicular body subunit 12A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96EY7,Q96EY7,PTCD3_HUMAN,Small ribosomal subunit protein mS39,Small ribosomal subunit protein mS39,10,5,13,11,38,36,32,35,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
Q96EY8,Q96EY8,MMAB_HUMAN,Corrinoid adenosyltransferase MMAB,Corrinoid adenosyltransferase MMAB,2,1,2,7,10,10,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96EZ8,Q96EZ8,MCRS1_HUMAN,Microspherule protein 1,Microspherule protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96F24,Q96F24,NRBF2_HUMAN,Nuclear receptor-binding factor 2,Nuclear receptor-binding factor 2,1,1,2,1,2,2,3,1,3,5,3,2,3,1,1,1,3,3,3,2,0,0,0,0
Q96F45,Q96F45,ZN503_HUMAN,Zinc finger protein 503,Zinc finger protein 503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96F63,Q96F63,CCD97_HUMAN,Coiled-coil domain-containing protein 97,Coiled-coil domain-containing protein 97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96F86,Q96F86,EDC3_HUMAN,Enhancer of mRNA-decapping protein 3,Enhancer of mRNA-decapping protein 3,0,2,0,2,1,1,3,1,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0
Q96FH0,Q96FH0,BORC8_HUMAN,BLOC-1-related complex subunit 8,BLOC-1-related complex subunit 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96FS4,Q96FS4,SIPA1_HUMAN,Signal-induced proliferation-associated protein 1,Signal-induced proliferation-associated protein 1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96FV9,Q96FV9,THOC1_HUMAN,THO complex subunit 1,THO complex subunit 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96FW1,Q96FW1,OTUB1_HUMAN,Ubiquitin thioesterase OTUB1,Ubiquitin thioesterase OTUB1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96FX7,Q96FX7,TRM61_HUMAN,tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A,tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q96FZ2,Q96FZ2,HMCES_HUMAN,Abasic site processing protein HMCES,Abasic site processing protein HMCES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96G01,Q96G01,BICD1_HUMAN,Protein bicaudal D homolog 1,Protein bicaudal D homolog 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
Q96G21,Q96G21,IMP4_HUMAN,U3 small nucleolar ribonucleoprotein protein IMP4,U3 small nucleolar ribonucleoprotein protein IMP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96G23,Q96G23,CERS2_HUMAN,Ceramide synthase 2,Ceramide synthase 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Q96G25,Q96G25,MED8_HUMAN,Mediator of RNA polymerase II transcription subunit 8,Mediator of RNA polymerase II transcription subunit 8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96G28,Q96G28,CFA36_HUMAN,Cilia- and flagella-associated protein 36,Cilia- and flagella-associated protein 36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96GA3,Q96GA3,LTV1_HUMAN,Protein LTV1 homolog,Protein LTV1 homolog,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,8,4,8,6,1,0,1,0
Q96GC5,Q96GC5,RM48_HUMAN,Large ribosomal subunit protein mL48,Large ribosomal subunit protein mL48,0,0,0,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q96GC9,Q96GC9,VMP1_HUMAN,Vacuole membrane protein 1,Vacuole membrane protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96GD0,Q96GD0,PLPP_HUMAN,Chronophin,Chronophin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96GD4,Q96GD4,AURKB_HUMAN,Aurora kinase B,Aurora kinase B,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96GJ1,Q96GJ1,TRM2B_HUMAN,tRNA (uracil-5-)-methyltransferase homolog B,tRNA (uracil-5-)-methyltransferase homolog B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96GM5,Q96GM5,SMRD1_HUMAN,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1,0,1,2,0,3,3,4,3,0,1,1,1,1,0,1,1,1,0,1,0,0,2,1,0
Q96GQ7,Q96GQ7,DDX27_HUMAN,Probable ATP-dependent RNA helicase DDX27,Probable ATP-dependent RNA helicase DDX27,1,0,0,1,5,5,4,6,0,0,0,0,0,0,0,0,2,2,1,2,5,5,2,3
Q96GS4,Q96GS4,BORC6_HUMAN,BLOC-1-related complex subunit 6,BLOC-1-related complex subunit 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96GW9,Q96GW9,SYMM_HUMAN,"Methionine--tRNA ligase, mitochondrial","Methionine--tRNA ligase, mitochondrial",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96GX2,Q96GX2,A7L3B_HUMAN,Ataxin-7-like protein 3B,Ataxin-7-like protein 3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Q96GX5,Q96GX5,GWL_HUMAN,Serine/threonine-protein kinase greatwall,Serine/threonine-protein kinase greatwall,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96GY0,Q96GY0,ZC21A_HUMAN,Zinc finger C2HC domain-containing protein 1A,Zinc finger C2HC domain-containing protein 1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96GY3,Q96GY3,LIN37_HUMAN,Protein lin-37 homolog,Protein lin-37 homolog,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96H20,Q96H20,SNF8_HUMAN,Vacuolar-sorting protein SNF8,Vacuolar-sorting protein SNF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96H55,Q96H55,MYO19_HUMAN,Unconventional myosin-XIX,Unconventional myosin-XIX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96H79,Q96H79,ZCCHL_HUMAN,Zinc finger CCCH-type antiviral protein 1-like,Zinc finger CCCH-type antiviral protein 1-like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96HA1,Q96HA1,P121A_HUMAN,Nuclear envelope pore membrane protein POM 121,Nuclear envelope pore membrane protein POM 121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96HA7,Q96HA7,TONSL_HUMAN,Tonsoku-like protein,Tonsoku-like protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96HC4,Q96HC4,PDLI5_HUMAN,PDZ and LIM domain protein 5,PDZ and LIM domain protein 5,9,10,12,11,6,11,9,7,8,14,7,8,8,13,8,11,16,15,15,14,4,2,3,2
Q96HE9,Q96HE9,PRR11_HUMAN,Proline-rich protein 11,Proline-rich protein 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96HI0,Q96HI0,SENP5_HUMAN,Sentrin-specific protease 5,Sentrin-specific protease 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96HJ9,Q96HJ9,FMC1_HUMAN,Protein FMC1 homolog,Protein FMC1 homolog,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96HN2,Q96HN2,SAHH3_HUMAN,Adenosylhomocysteinase 3,Adenosylhomocysteinase 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Q96HQ2,Q96HQ2,C2AIL_HUMAN,CDKN2AIP N-terminal-like protein,CDKN2AIP N-terminal-like protein,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2
Q96HR3,Q96HR3,MED30_HUMAN,Mediator of RNA polymerase II transcription subunit 30,Mediator of RNA polymerase II transcription subunit 30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96HR8,Q96HR8,NAF1_HUMAN,H/ACA ribonucleoprotein complex non-core subunit NAF1,H/ACA ribonucleoprotein complex non-core subunit NAF1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96HS1,Q96HS1,PGAM5_HUMAN,"Serine/threonine-protein phosphatase PGAM5, mitochondrial","Serine/threonine-protein phosphatase PGAM5, mitochondrial",41,56,47,45,19,15,19,20,7,7,6,4,8,6,8,9,12,13,13,9,9,12,9,4
Q96HW7,Q96HW7,INT4_HUMAN,Integrator complex subunit 4,Integrator complex subunit 4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96HY6,Q96HY6,DDRGK_HUMAN,DDRGK domain-containing protein 1,DDRGK domain-containing protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q96HY7,Q96HY7,DHTK1_HUMAN,2-oxoadipate dehydrogenase complex component E1,2-oxoadipate dehydrogenase complex component E1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96I23,Q96I23,PREY_HUMAN,"Protein preY, mitochondrial","Protein preY, mitochondrial",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96I24,Q96I24,FUBP3_HUMAN,Far upstream element-binding protein 3,Far upstream element-binding protein 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q96I25,Q96I25,SPF45_HUMAN,Splicing factor 45,Splicing factor 45,2,5,1,1,6,7,8,9,1,1,3,2,0,0,0,0,1,1,1,1,0,0,0,0
Q96I36,Q96I36,COX14_HUMAN,Cytochrome c oxidase assembly protein COX14,Cytochrome c oxidase assembly protein COX14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96I51,Q96I51,RCC1L_HUMAN,RCC1-like G exchanging factor-like protein,RCC1-like G exchanging factor-like protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96I59,Q96I59,SYNM_HUMAN,"Probable asparagine--tRNA ligase, mitochondrial","Probable asparagine--tRNA ligase, mitochondrial",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96I99,Q96I99,SUCB2_HUMAN,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial","Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96II8,Q96II8,LRCH3_HUMAN,DISP complex protein LRCH3,DISP complex protein LRCH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96IU4,Q96IU4,ABHEB_HUMAN,Putative protein-lysine deacylase ABHD14B,Putative protein-lysine deacylase ABHD14B,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96IV0,Q96IV0,NGLY1_HUMAN,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Q96IX5,Q96IX5,ATPMK_HUMAN,"ATP synthase membrane subunit K, mitochondrial","ATP synthase membrane subunit K, mitochondrial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Q96IY1,Q96IY1,NSL1_HUMAN,Kinetochore-associated protein NSL1 homolog,Kinetochore-associated protein NSL1 homolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96IZ0,Q96IZ0,PAWR_HUMAN,PRKC apoptosis WT1 regulator protein,PRKC apoptosis WT1 regulator protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
Q96IZ6,Q96IZ6,MET2A_HUMAN,tRNA N(3)-methylcytidine methyltransferase METTL2A,tRNA N(3)-methylcytidine methyltransferase METTL2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96IZ7,Q96IZ7,RSRC1_HUMAN,Serine/Arginine-related protein 53,Serine/Arginine-related protein 53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96J01,Q96J01,THOC3_HUMAN,THO complex subunit 3,THO complex subunit 3,0,0,0,0,2,2,1,0,3,4,2,6,0,0,0,0,1,0,0,0,0,0,0,0
Q96J02,Q96J02,ITCH_HUMAN,E3 ubiquitin-protein ligase Itchy homolog,E3 ubiquitin-protein ligase Itchy homolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q96J84,Q96J84,KIRR1_HUMAN,Kin of IRRE-like protein 1,Kin of IRRE-like protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96JA1,Q96JA1,LRIG1_HUMAN,Leucine-rich repeats and immunoglobulin-like domains protein 1,Leucine-rich repeats and immunoglobulin-like domains protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96JA3,Q96JA3,PKHA8_HUMAN,Pleckstrin homology domain-containing family A member 8,Pleckstrin homology domain-containing family A member 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q96JB2,Q96JB2,COG3_HUMAN,Conserved oligomeric Golgi complex subunit 3,Conserved oligomeric Golgi complex subunit 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q96JB3,Q96JB3,HIC2_HUMAN,Hypermethylated in cancer 2 protein,Hypermethylated in cancer 2 protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96JB5,Q96JB5,CK5P3_HUMAN,CDK5 regulatory subunit-associated protein 3,CDK5 regulatory subunit-associated protein 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q96JE9,Q96JE9,MAP6_HUMAN,Microtubule-associated protein 6,Microtubule-associated protein 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96JG6,Q96JG6,VPS50_HUMAN,Syndetin,Syndetin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96JH7,Q96JH7,VCIP1_HUMAN,Deubiquitinating protein VCPIP1,Deubiquitinating protein VCPIP1,4,2,2,4,11,8,9,6,7,4,6,5,5,1,2,5,16,11,17,8,1,0,1,0
Q96JJ7,Q96JJ7,TMX3_HUMAN,Protein disulfide-isomerase TMX3,Protein disulfide-isomerase TMX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Q96JK2,Q96JK2,DCAF5_HUMAN,DDB1- and CUL4-associated factor 5,DDB1- and CUL4-associated factor 5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Q96JM2,Q96JM2,ZN462_HUMAN,Zinc finger protein 462,Zinc finger protein 462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96JM3,Q96JM3,CHAP1_HUMAN,Chromosome alignment-maintaining phosphoprotein 1,Chromosome alignment-maintaining phosphoprotein 1,1,1,1,2,5,4,5,5,0,0,1,0,1,0,0,0,0,0,1,0,2,2,2,3
Q96JM7,Q96JM7,LMBL3_HUMAN,Lethal(3)malignant brain tumor-like protein 3,Lethal(3)malignant brain tumor-like protein 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96JP5,Q96JP5,ZFP91_HUMAN,E3 ubiquitin-protein ligase ZFP91,E3 ubiquitin-protein ligase ZFP91,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96JQ2,Q96JQ2,CLMN_HUMAN,Calmin,Calmin,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0
Q96JX3,Q96JX3,SRAC1_HUMAN,Protein SERAC1,Protein SERAC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96JY6,Q96JY6,PDLI2_HUMAN,PDZ and LIM domain protein 2,PDZ and LIM domain protein 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96K17,Q96K17,BT3L4_HUMAN,Transcription factor BTF3 homolog 4,Transcription factor BTF3 homolog 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0
Q96K21,Q96K21,ANCHR_HUMAN,Abscission/NoCut checkpoint regulator,Abscission/NoCut checkpoint regulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96K37,Q96K37,S35E1_HUMAN,Solute carrier family 35 member E1,Solute carrier family 35 member E1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,1
Q96K49,Q96K49,TM87B_HUMAN,Transmembrane protein 87B,Transmembrane protein 87B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96K76,Q96K76,UBP47_HUMAN,Ubiquitin carboxyl-terminal hydrolase 47,Ubiquitin carboxyl-terminal hydrolase 47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
Q96KA5,Q96KA5,CLP1L_HUMAN,Lipid scramblase CLPTM1L,Lipid scramblase CLPTM1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
Q96KB5,Q96KB5,TOPK_HUMAN,Lymphokine-activated killer T-cell-originated protein kinase,Lymphokine-activated killer T-cell-originated protein kinase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96KC8,Q96KC8,DNJC1_HUMAN,DnaJ homolog subfamily C member 1,DnaJ homolog subfamily C member 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Q96KG9,Q96KG9,SCYL1_HUMAN,N-terminal kinase-like protein,N-terminal kinase-like protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96KM6,Q96KM6,Z512B_HUMAN,Zinc finger protein 512B,Zinc finger protein 512B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96KP1,Q96KP1,EXOC2_HUMAN,Exocyst complex component 2,Exocyst complex component 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96KP4,Q96KP4,CNDP2_HUMAN,Cytosolic non-specific dipeptidase,Cytosolic non-specific dipeptidase,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96KQ4,Q96KQ4,ASPP1_HUMAN,Apoptosis-stimulating of p53 protein 1,Apoptosis-stimulating of p53 protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Q96KQ7,Q96KQ7,EHMT2_HUMAN,Histone-lysine N-methyltransferase EHMT2,Histone-lysine N-methyltransferase EHMT2,2,1,1,1,3,3,2,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1
Q96KR1,Q96KR1,ZFR_HUMAN,Zinc finger RNA-binding protein,Zinc finger RNA-binding protein,0,0,0,0,11,7,13,11,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0
Q96L14,Q96L14,C170L_HUMAN,Cep170-like protein,Cep170-like protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Q96L58,Q96L58,B3GT6_HUMAN,"Beta-1,3-galactosyltransferase 6","Beta-1,3-galactosyltransferase 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96L73,Q96L73,NSD1_HUMAN,"Histone-lysine N-methyltransferase, H3 lysine-36 specific","Histone-lysine N-methyltransferase, H3 lysine-36 specific",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96L91,Q96L91,EP400_HUMAN,E1A-binding protein p400,E1A-binding protein p400,0,0,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96L92,Q96L92,SNX27_HUMAN,Sorting nexin-27,Sorting nexin-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96L93,Q96L93,KI16B_HUMAN,Kinesin-like protein KIF16B,Kinesin-like protein KIF16B,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
Q96LB3,Q96LB3,IFT74_HUMAN,Intraflagellar transport protein 74 homolog,Intraflagellar transport protein 74 homolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96LT7,Q96LT7,CI072_HUMAN,Guanine nucleotide exchange factor C9orf72,Guanine nucleotide exchange factor C9orf72,1,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1
Q96LZ7,Q96LZ7,RMD2_HUMAN,Regulator of microtubule dynamics protein 2,Regulator of microtubule dynamics protein 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96M27,Q96M27,PRRC1_HUMAN,Protein PRRC1,Protein PRRC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96M89,Q96M89,CC138_HUMAN,Coiled-coil domain-containing protein 138,Coiled-coil domain-containing protein 138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,15,12,10,0,0,0,0
Q96ME1,Q96ME1,FXL18_HUMAN,F-box/LRR-repeat protein 18,F-box/LRR-repeat protein 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96ME7,Q96ME7,ZN512_HUMAN,Zinc finger protein 512,Zinc finger protein 512,6,6,10,4,9,11,10,11,0,0,0,0,0,0,0,0,6,7,5,4,15,12,15,14
Q96MM7,Q96MM7,H6ST2_HUMAN,Heparan-sulfate 6-O-sulfotransferase 2,Heparan-sulfate 6-O-sulfotransferase 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96MT8,Q96MT8,CEP63_HUMAN,Centrosomal protein of 63 kDa,Centrosomal protein of 63 kDa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96MU7,Q96MU7,YTDC1_HUMAN,YTH domain-containing protein 1,YTH domain-containing protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96MW1,Q96MW1,CCD43_HUMAN,Coiled-coil domain-containing protein 43,Coiled-coil domain-containing protein 43,4,2,4,3,6,4,4,5,2,1,2,1,1,0,0,1,2,4,5,2,0,0,0,0
Q96MW5,Q96MW5,COG8_HUMAN,Conserved oligomeric Golgi complex subunit 8,Conserved oligomeric Golgi complex subunit 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96MX6,Q96MX6,DAA10_HUMAN,Dynein axonemal assembly factor 10,Dynein axonemal assembly factor 10,0,1,2,2,2,0,1,0,17,17,17,17,7,7,7,5,1,1,1,1,0,0,0,0
Q96N46,Q96N46,TTC14_HUMAN,Tetratricopeptide repeat protein 14,Tetratricopeptide repeat protein 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
